duration,protocol_type,service,src_bytes,dst_bytes,flag,wrong_fragment,hot,failed_logins,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,label
0.1389,0,0,31.3881,8.1172,1,0.0,0.0,0.0,474,211,0.9916,0.0987,27,0.2793,1
6.6428,0,1,319.831,751.2102,0,0.0,3.0,6.0,108,109,0.8232,0.0752,102,0.7766,3
2.7066,0,0,2707.7481,6446.7989,0,0.0,0.0,0.0,7,15,0.9964,0.1447,185,0.9889,0
3.8969,0,1,522.91,563.5252,0,0.0,5.0,3.0,67,47,0.9333,0.0666,123,0.7369,3
0.3201,0,0,102.2893,6.2574,2,0.0,0.0,0.0,387,462,0.9485,0.0552,15,0.1204,1
0.5431,0,1,34.3022,26.5519,1,0.0,0.0,0.0,264,13,0.0502,0.9792,21,0.0994,2
0.0833,1,0,70.7709,6.0584,1,0.0,0.0,0.0,498,373,0.9945,0.076,40,0.382,1
0.1967,1,5,15.6066,4.3803,1,0.0,0.0,0.0,113,12,0.1078,0.9721,6,0.0157,2
0.7174,0,3,26.5438,6.1258,1,0.0,0.0,0.0,220,10,0.0901,0.7666,17,0.1021,2
4.8734,0,2,1481.8561,4562.6882,0,0.0,0.0,0.0,10,13,0.8098,0.0213,227,0.9705,0
0.2775,0,1,555.2163,322.2583,0,0.0,3.0,2.0,39,132,0.9014,0.0188,96,0.7181,3
0.532,1,4,2.1075,16.9729,2,0.0,0.0,0.0,155,14,0.2389,0.7698,18,0.1876,2
0.0324,1,3,117.4298,7.7136,1,0.0,0.0,0.0,349,380,0.982,0.0906,35,0.2323,1
0.1373,1,0,33.5191,5.2995,1,0.0,0.0,0.0,442,220,0.9,0.0732,15,0.3223,1
6.5917,0,1,319.8062,785.0158,0,0.0,4.0,5.0,54,132,0.8982,0.0984,128,0.7917,3
0.4236,0,0,112.3953,0.4731,2,0.0,0.0,0.0,505,459,0.8815,0.0129,37,0.3568,1
6.155,1,0,1439.7479,2646.3196,0,0.0,0.0,0.0,8,17,0.9783,0.0153,120,0.8328,0
1.9822,0,1,484.2447,652.7494,2,0.0,2.0,4.0,95,86,0.8811,0.015,106,0.6757,3
0.7758,0,4,489.6148,1624.0395,0,0.0,0.0,0.0,10,10,0.775,0.023,80,0.7576,0
9.0896,0,1,295.1007,360.0952,1,0.0,5.0,5.0,71,37,0.935,0.0015,54,0.6676,3
1.9454,0,1,213.0512,284.192,0,0.0,4.0,2.0,51,84,0.9778,0.0477,151,0.6023,3
9.3335,0,1,497.0952,333.8395,0,0.0,1.0,2.0,128,96,0.8133,0.0898,199,0.6242,3
1.3569,1,0,1130.884,6586.7225,0,0.0,0.0,0.0,14,12,0.8621,0.0066,245,0.8467,0
0.1364,0,0,102.2638,2.8034,1,0.0,0.0,0.0,385,414,0.9776,0.0804,5,0.1302,1
6.21,0,3,773.8101,4456.9249,0,0.0,0.0,0.0,12,8,0.8065,0.1019,165,0.8622,0
0.2124,0,0,40.0515,3.0894,3,0.0,0.0,0.0,469,419,0.9284,0.0989,35,0.3158,1
0.3729,0,5,120.702,0.7057,1,0.0,0.0,0.0,358,442,0.8775,0.0716,13,0.1122,1
3.3691,0,1,238.0304,780.5285,0,0.0,5.0,6.0,74,88,0.8107,0.0404,161,0.8539,3
0.3397,2,3,121.8724,1.11,1,0.0,0.0,0.0,332,405,0.9305,0.0334,3,0.1829,1
0.5982,1,5,16.8316,10.4753,2,0.0,0.0,0.0,181,12,0.1429,0.8369,2,0.1278,2
0.8331,0,0,51.6739,20.0817,2,0.0,0.0,0.0,197,4,0.1932,0.7923,12,0.1084,2
0.2403,1,5,735.5796,3661.2762,0,0.0,0.0,0.0,7,12,0.9442,0.0174,73,0.9464,0
8.2617,0,1,567.3573,568.7144,0,0.0,2.0,4.0,142,59,0.9756,0.0597,78,0.6318,3
0.339,0,1,463.1287,512.8011,0,0.0,4.0,3.0,93,109,0.9749,0.064,68,0.8353,3
1.0757,1,1,17.8941,15.0656,2,0.0,0.0,0.0,293,12,0.1262,0.9642,12,0.0383,2
49.7052,0,0,2141.8614,2143.6584,0,0.0,0.0,0.0,16,14,0.813,0.0209,173,0.9751,0
0.3818,0,5,15.6351,25.559,2,0.0,0.0,0.0,296,3,0.1573,0.9296,24,0.0928,2
33.7611,0,3,1306.3187,2296.91,3,0.0,0.0,0.0,16,14,0.9058,0.0133,200,0.9231,0
0.8343,1,2,2.1695,30.1153,0,0.0,0.0,0.0,217,13,0.0853,0.7606,3,0.1962,2
0.2023,1,2,28.677,23.8317,2,0.0,0.0,0.0,236,5,0.2433,0.7608,13,0.0527,2
15.733,1,1,677.2081,4115.2094,0,0.0,0.0,0.0,9,8,0.9875,0.0476,238,0.9337,0
0.6245,1,1,6.5882,17.2266,2,0.0,0.0,0.0,151,9,0.1589,0.8844,11,0.074,2
6.3166,1,0,478.5543,1298.8565,0,0.0,0.0,0.0,15,9,0.8251,0.0523,100,0.7316,0
15.2731,0,2,1452.7916,5161.4823,0,0.0,0.0,0.0,14,14,0.7732,0.0891,125,0.9039,0
1.1521,1,2,9.543,5.5529,2,0.0,0.0,0.0,123,13,0.1327,0.7924,1,0.0404,2
6.4892,0,1,259.5032,428.1497,2,0.0,5.0,7.0,66,26,0.8235,0.0934,126,0.893,3
1.1986,0,3,43.4504,2.062,2,0.0,0.0,0.0,212,7,0.219,0.9617,1,0.0469,2
0.369,0,3,37.3931,2.525,1,0.0,0.0,0.0,499,466,0.9382,0.065,19,0.3531,1
0.1433,0,2,30.7468,23.0814,2,0.0,0.0,0.0,179,9,0.0331,0.9749,14,0.1135,2
0.3222,0,5,23.4157,4.6695,1,0.0,0.0,0.0,309,337,0.8767,0.0711,32,0.2462,1
1.0066,0,0,849.4219,5990.4722,0,0.0,0.0,0.0,12,9,0.7813,0.0528,218,0.7586,0
0.7943,1,3,53.5304,20.8982,2,0.0,0.0,0.0,88,14,0.197,0.8118,16,0.0187,2
0.1151,0,3,73.6538,3.2812,1,0.0,0.0,0.0,502,343,0.9198,0.0193,7,0.3995,1
6.8076,0,4,1244.733,3882.6769,0,0.0,0.0,0.0,11,19,0.8339,0.0197,182,0.7734,0
0.4656,0,0,58.877,7.3981,0,0.0,0.0,0.0,316,450,0.8585,0.0651,7,0.2925,1
2.7574,0,1,413.589,511.3331,1,0.0,5.0,5.0,135,55,0.9658,0.0372,99,0.7673,3
0.139,1,2,48.5023,28.9377,2,0.0,0.0,0.0,164,12,0.2314,0.9769,13,0.1574,2
0.8174,0,3,43.9051,17.9148,1,0.0,0.0,0.0,139,7,0.0506,0.9188,18,0.1956,2
3.0039,1,3,1333.8289,3453.4315,2,0.0,0.0,0.0,14,9,0.971,0.0429,142,0.8405,0
41.477,0,0,2261.6693,3511.7739,0,0.0,0.0,0.0,12,9,0.9667,0.0179,153,0.7632,0
0.3889,0,3,117.4246,7.5854,2,0.0,0.0,0.0,381,413,0.8695,0.0304,25,0.1159,1
0.174,0,3,22.463,6.1229,1,1.0,0.0,0.0,407,505,0.9963,0.0297,48,0.2709,1
0.9106,0,1,226.2298,308.0011,1,0.0,3.0,2.0,81,121,0.8601,0.0741,155,0.9492,3
3.7219,0,1,230.1135,564.4568,0,0.0,5.0,5.0,93,63,0.9643,0.0556,118,0.692,3
7.5721,1,4,436.1943,4083.155,0,0.0,0.0,0.0,10,17,0.9816,0.0387,106,0.9043,0
0.3544,0,2,61.0018,17.1049,1,0.0,0.0,0.0,268,5,0.1237,0.9416,14,0.0459,2
0.3616,1,5,163.6607,7.3633,1,0.0,0.0,0.0,434,228,0.9275,0.0074,37,0.2916,1
1.273,0,1,285.4955,224.7514,0,0.0,2.0,7.0,79,29,0.8605,0.024,168,0.6061,3
4.2536,0,2,539.0631,374.4096,0,0.0,5.0,5.0,143,34,0.971,0.0928,62,0.8749,3
0.9224,0,2,337.6099,628.1167,0,0.0,1.0,3.0,100,35,0.9756,0.0817,167,0.6453,3
0.133,1,5,68.8001,1.4883,1,1.0,0.0,0.0,332,211,0.9717,0.0881,11,0.3264,1
0.1965,0,0,32.5642,0.3014,1,0.0,0.0,0.0,354,273,0.985,0.0712,3,0.3464,1
2.0846,0,1,286.5154,689.0469,2,0.0,5.0,6.0,113,114,0.8022,0.0635,167,0.9372,3
0.5992,2,2,20.7746,0.6746,1,0.0,0.0,0.0,119,5,0.0425,0.8299,22,0.0775,2
9.8216,1,1,264.3849,4543.6748,1,0.0,0.0,0.0,10,7,0.8044,0.0723,207,0.8818,0
0.2111,1,2,26.5259,30.4573,1,0.0,0.0,0.0,171,6,0.0555,0.8156,7,0.1413,2
0.0901,0,0,40.6922,8.6912,1,0.0,0.0,0.0,391,441,0.8901,0.0773,25,0.173,1
0.1788,0,3,217.7573,1.1155,1,0.0,0.0,0.0,282,425,0.9334,0.065,24,0.1548,1
0.4065,1,0,47.6755,19.6233,2,0.0,0.0,0.0,263,8,0.0585,0.7864,17,0.085,2
6.0529,0,1,426.6328,4320.052,0,0.0,0.0,0.0,20,14,0.8279,0.0204,100,0.7153,0
0.2741,2,0,10.3261,16.3292,1,0.0,0.0,0.0,224,6,0.2379,0.8609,12,0.0533,2
10.324,0,2,531.8499,1954.7026,0,0.0,0.0,0.0,11,12,0.9234,0.0999,235,0.8121,0
0.29,1,3,85.5598,7.5391,1,0.0,0.0,0.0,251,397,0.9802,0.0135,17,0.3169,1
0.0477,1,0,82.2929,2.8962,1,0.0,0.0,0.0,494,381,0.935,0.0778,3,0.3797,1
4.4771,0,1,292.7785,334.289,2,0.0,4.0,2.0,113,46,0.9172,0.0621,140,0.914,3
0.1387,0,0,4.9632,9.9807,2,0.0,0.0,0.0,88,10,0.2219,0.9325,1,0.1331,2
1.0019,2,5,49.3922,31.196,0,0.0,0.0,0.0,147,11,0.0322,0.8625,6,0.1045,2
33.1155,0,5,685.5698,2105.3649,0,0.0,0.0,0.0,12,9,0.8545,0.0279,57,0.8535,0
0.4735,2,5,17.6824,12.586,0,0.0,0.0,0.0,158,14,0.2295,0.9468,3,0.078,2
7.2531,0,1,278.0717,414.0801,0,0.0,4.0,6.0,83,45,0.9945,0.0547,193,0.8084,3
0.2858,0,0,28.5074,6.2949,1,0.0,0.0,0.0,380,201,0.9703,0.0314,45,0.2224,1
7.8556,0,0,1676.9537,1753.5508,0,0.0,0.0,0.0,11,7,0.8618,0.0756,156,0.7197,0
1.0167,0,0,49.0166,22.9367,1,0.0,0.0,0.0,284,13,0.2192,0.8689,4,0.1223,2
1.6041,0,1,202.5395,603.7077,0,0.0,1.0,4.0,116,115,0.9305,0.0636,150,0.8747,3
16.1215,1,3,387.684,2655.8096,0,0.0,0.0,0.0,12,6,0.8509,0.1215,238,0.788,0
7.4072,0,2,694.231,5528.4115,0,0.0,0.0,0.0,13,14,0.9576,0.0034,251,0.771,0
1.8726,0,1,229.0327,311.1423,2,0.0,3.0,3.0,108,111,0.9864,0.008,66,0.8345,3
56.8533,0,1,408.2693,3546.0838,0,0.0,0.0,0.0,13,11,0.8268,0.0518,137,0.9717,0
0.2545,1,3,151.6462,6.1197,1,0.0,0.0,0.0,366,252,0.9118,0.0039,9,0.1447,1
0.1443,0,2,37.3398,20.8535,1,0.0,0.0,0.0,91,12,0.0905,0.794,18,0.1064,2
0.423,0,0,104.3789,6.6589,0,0.0,0.0,0.0,478,483,0.8577,0.0424,38,0.2091,1
0.1387,0,0,72.7573,1.4628,2,0.0,0.0,0.0,373,405,0.9401,0.0342,35,0.3835,1
9.2181,0,1,251.4155,340.996,0,0.0,4.0,7.0,128,63,0.9533,0.068,79,0.8371,3
0.3616,2,0,74.2034,9.2583,1,1.0,0.0,0.0,438,384,0.9401,0.0151,32,0.3766,1
0.4022,0,0,44.9798,3.0364,1,3.0,0.0,0.0,265,363,0.9354,0.0129,17,0.1051,1
2.8738,0,1,184.5995,678.0129,0,0.0,3.0,3.0,46,96,0.9428,0.0304,77,0.6799,3
2.2985,0,1,309.7933,230.0542,0,0.0,1.0,2.0,57,136,0.8847,0.0079,61,0.8307,3
0.8238,1,0,19.4237,4.9243,1,0.0,0.0,0.0,169,10,0.0909,0.7867,13,0.0558,2
20.3375,0,4,564.4067,5501.7696,3,0.0,0.0,0.0,9,16,0.9184,0.0028,197,0.8067,0
11.4184,0,4,1012.0587,2126.395,0,0.0,0.0,0.0,14,15,0.8776,0.1029,71,0.9117,0
1.1907,0,2,54.0164,12.2148,2,0.0,0.0,0.0,245,3,0.0504,0.9443,9,0.1196,2
0.3848,0,0,61.1863,6.4363,1,0.0,0.0,0.0,452,250,0.9749,0.0618,3,0.3333,1
3.946,0,4,756.6816,6847.6227,0,0.0,0.0,0.0,16,9,0.8772,0.1323,84,0.7534,0
4.0786,0,0,1218.2689,3106.7053,0,0.0,0.0,0.0,11,8,0.9119,0.1165,108,0.9433,0
19.3114,1,0,296.5136,661.4217,0,0.0,0.0,0.0,18,6,0.7939,0.082,144,0.7725,0
0.6342,0,3,47.4798,11.1696,2,0.0,0.0,0.0,116,7,0.034,0.7877,8,0.0814,2
8.3347,0,1,425.7961,477.6876,1,0.0,2.0,2.0,130,136,0.8654,0.0879,92,0.7839,3
12.0374,0,1,481.1922,270.8711,0,0.0,1.0,5.0,44,97,0.8083,0.0788,193,0.9401,3
3.3498,0,1,396.0536,655.7021,0,0.0,3.0,5.0,36,119,0.854,0.0538,44,0.7942,3
0.6118,0,0,13.8952,4.819,1,0.0,0.0,0.0,238,6,0.149,0.9221,3,0.1262,2
12.7719,0,1,509.5362,788.0698,0,0.0,4.0,6.0,102,82,0.8644,0.0483,169,0.9241,3
4.9751,0,1,303.1545,744.8126,2,0.0,3.0,2.0,144,69,0.8735,0.0675,133,0.8993,3
0.7248,0,3,22.2255,10.019,1,0.0,0.0,0.0,225,3,0.0608,0.8473,24,0.0856,2
8.3018,1,0,711.2153,6233.3741,0,0.0,0.0,0.0,15,8,0.793,0.0772,149,0.9786,0
0.3291,0,0,92.0117,0.2563,1,3.0,0.0,0.0,379,213,0.9373,0.0085,45,0.2286,1
1.1987,0,2,63.0834,21.294,1,0.0,0.0,0.0,280,8,0.0188,0.754,2,0.1966,2
1.104,2,3,46.0807,27.4116,2,0.0,0.0,0.0,159,5,0.2148,0.9379,7,0.0292,2
12.7467,0,3,778.9439,7567.8027,0,0.0,0.0,0.0,13,8,0.8084,0.0139,123,0.8504,0
14.636,0,1,588.8524,666.9233,0,0.0,2.0,7.0,32,94,0.9734,0.038,143,0.8053,3
0.1623,0,0,107.697,5.1275,2,0.0,0.0,0.0,306,424,0.9526,0.0167,40,0.341,1
0.4455,0,0,28.8128,9.6189,3,0.0,0.0,0.0,400,425,0.9397,0.0072,5,0.1161,1
24.7182,0,0,708.2935,8518.9257,0,0.0,0.0,0.0,14,8,0.9686,0.1105,190,0.7431,0
0.2014,0,1,269.5814,703.9932,0,0.0,4.0,2.0,57,66,0.8629,0.0395,122,0.937,3
1.2337,0,1,160.2786,503.4213,0,0.0,1.0,2.0,101,113,0.8306,0.0182,118,0.9316,3
0.2325,2,0,55.8711,7.3991,2,1.0,0.0,0.0,310,267,0.8674,0.0332,19,0.2966,1
1.1648,0,3,54.64,14.9317,2,0.0,0.0,0.0,89,3,0.2032,0.8691,11,0.0976,2
0.0332,0,0,16.63,14.4716,2,0.0,0.0,0.0,297,9,0.1992,0.7577,9,0.0419,2
1.8999,0,1,196.0362,500.6532,2,0.0,2.0,4.0,36,92,0.8694,0.0027,150,0.6541,3
0.2131,0,3,26.5446,9.7976,1,0.0,0.0,0.0,382,345,0.9093,0.0399,24,0.1302,1
0.367,2,0,41.232,3.2958,3,0.0,0.0,0.0,351,480,0.9035,0.041,4,0.1569,1
3.0858,0,1,505.4304,302.6407,0,0.0,1.0,4.0,58,68,0.983,0.0709,48,0.6366,3
3.6191,0,1,408.8581,732.642,1,0.0,3.0,6.0,100,53,0.8041,0.053,72,0.8931,3
0.2567,0,0,39.5057,6.9315,2,0.0,0.0,0.0,273,293,0.8546,0.0324,33,0.2085,1
0.396,2,0,39.1229,7.4969,1,0.0,0.0,0.0,263,442,0.8598,0.019,12,0.1872,1
0.0221,0,0,116.9414,9.1453,1,0.0,0.0,0.0,491,427,0.853,0.0045,31,0.1153,1
3.4688,0,1,442.8545,740.5565,2,0.0,1.0,5.0,79,102,0.8829,0.0826,178,0.7396,3
7.0621,0,0,1197.139,5068.6516,0,0.0,1.0,0.0,14,9,0.9538,0.085,65,0.9941,0
1.1635,0,1,577.0724,282.917,0,0.0,3.0,3.0,110,95,0.8561,0.0573,55,0.8605,3
0.0055,0,0,18.3322,4.0743,1,0.0,0.0,0.0,275,330,0.8837,0.0811,34,0.3739,1
25.5511,0,0,1096.1115,3749.2816,0,0.0,0.0,0.0,13,20,0.768,0.0986,98,0.799,0
8.0481,0,1,153.6722,656.5675,0,0.0,2.0,4.0,136,35,0.8457,0.0404,116,0.7055,3
0.3245,2,3,115.029,1.2146,1,0.0,0.0,0.0,333,366,0.9009,0.0086,47,0.355,1
1.0592,1,3,35.9152,27.756,2,0.0,0.0,0.0,223,3,0.05,0.8794,8,0.1381,2
0.4505,0,2,613.0774,2081.7809,0,0.0,0.0,0.0,8,7,0.9145,0.1355,202,0.7888,0
1.5514,0,1,289.3947,510.609,1,0.0,5.0,2.0,95,89,0.8704,0.0845,166,0.925,3
7.185,1,0,2081.2057,2449.5762,0,0.0,0.0,0.0,20,10,0.881,0.1498,81,0.9262,0
0.3219,0,2,21.465,24.8905,1,0.0,0.0,0.0,202,7,0.1903,0.9996,18,0.0198,2
1.0944,1,4,31.4137,26.4286,2,0.0,0.0,0.0,85,6,0.2445,0.8838,7,0.0653,2
20.2188,0,0,871.208,5406.2692,0,0.0,0.0,0.0,10,12,0.89,0.1366,112,0.7813,0
0.2746,0,0,114.9647,7.0032,1,0.0,0.0,0.0,428,480,0.9445,0.0441,28,0.1727,1
0.4084,0,0,192.001,1.3676,1,0.0,0.0,0.0,434,326,0.984,0.0459,15,0.1651,1
0.424,0,1,0.7573,21.9705,2,0.0,0.0,0.0,242,9,0.0509,0.8761,21,0.1172,2
0.1705,0,0,188.1894,9.8523,1,0.0,0.0,0.0,306,200,0.8563,0.0815,13,0.3238,1
0.0399,0,5,17.446,2.6196,1,0.0,0.0,0.0,284,333,0.8543,0.0778,3,0.1021,1
0.8729,0,0,43.3901,27.3194,1,0.0,0.0,0.0,89,11,0.2257,0.9347,22,0.0303,2
0.8084,2,5,20.4599,3.2402,1,0.0,0.0,0.0,276,13,0.068,0.8974,17,0.176,2
14.4289,0,2,290.4209,3915.6443,1,0.0,0.0,0.0,16,13,0.8359,0.0271,252,0.8862,0
20.9938,0,1,284.9755,1404.3534,0,0.0,0.0,0.0,12,22,0.9759,0.1363,171,0.7775,0
0.2764,1,0,132.2424,0.2052,1,0.0,0.0,0.0,438,362,0.8918,0.0173,30,0.1998,1
4.8241,0,1,593.0665,641.0656,1,0.0,1.0,4.0,35,43,0.8013,0.0841,90,0.8663,3
0.4546,0,2,570.6477,583.6766,0,0.0,3.0,4.0,113,125,0.9834,0.0167,54,0.9392,3
2.0345,0,0,1082.8689,3607.7563,0,0.0,0.0,0.0,8,11,0.8232,0.1491,76,0.7599,0
1.354,0,2,551.1282,451.2579,0,0.0,3.0,4.0,74,63,0.8934,0.0348,176,0.6647,3
6.9071,0,1,186.8955,320.2505,0,0.0,3.0,7.0,56,128,0.976,0.0289,141,0.7953,3
4.1051,1,3,1117.6565,6871.8445,0,0.0,0.0,0.0,20,7,0.8432,0.0858,102,0.8774,0
0.413,1,5,63.2234,14.5983,0,0.0,0.0,0.0,246,6,0.0299,0.9015,15,0.0872,2
0.7537,0,1,42.0832,12.9069,2,0.0,0.0,0.0,252,8,0.0268,0.9065,5,0.037,2
36.1059,0,3,1226.3197,3906.396,0,0.0,0.0,0.0,7,8,0.8577,0.0223,146,0.8543,0
1.173,1,1,57.6381,2.9173,2,0.0,0.0,0.0,154,2,0.1489,0.8356,6,0.1006,2
0.042,0,3,75.1614,0.0031,1,1.0,0.0,0.0,410,377,0.8563,0.0697,29,0.1494,1
1.5773,0,1,240.9558,290.9163,1,0.0,2.0,4.0,149,128,0.8069,0.0961,57,0.9216,3
7.7914,2,2,680.403,6320.0394,0,0.0,0.0,0.0,12,12,0.9651,0.0978,131,0.7549,0
4.2863,0,1,257.1357,721.5678,0,0.0,3.0,3.0,134,137,0.8443,0.035,167,0.9117,3
1.015,0,1,56.949,17.9431,2,0.0,0.0,0.0,190,8,0.2204,0.8204,2,0.0455,2
1.7924,0,1,337.5896,355.8253,0,0.0,5.0,5.0,110,45,0.9183,0.0222,44,0.86,3
0.0238,0,0,84.821,5.1798,1,0.0,0.0,0.0,420,438,0.9548,0.0861,20,0.3418,1
13.896,0,5,1266.0776,2678.3313,0,0.0,0.0,0.0,11,15,0.7603,0.0954,128,0.8545,0
9.4522,0,4,1530.4442,838.0838,0,0.0,0.0,0.0,11,14,0.8893,0.1401,146,0.9616,0
9.31,1,0,211.6833,4815.0306,0,0.0,0.0,0.0,10,7,0.8306,0.1375,112,0.8274,0
1.1073,0,4,31.7162,10.5628,0,0.0,0.0,0.0,100,3,0.0846,0.774,12,0.0475,2
5.2994,0,2,418.0247,5437.4776,0,0.0,0.0,0.0,8,16,0.9957,0.0886,175,0.9892,0
33.9071,0,1,955.3239,2144.6866,0,0.0,0.0,0.0,14,10,0.8517,0.1059,156,0.986,0
5.5237,0,2,768.2848,2137.4332,0,0.0,0.0,0.0,12,9,0.9603,0.0075,207,0.9462,0
1.1705,0,1,1136.637,4133.0215,0,0.0,0.0,0.0,10,12,0.9838,0.0875,121,0.9741,0
11.4295,0,0,912.2398,3143.0188,0,0.0,0.0,0.0,9,6,0.9608,0.025,154,0.8508,0
11.9968,1,1,1098.0083,2384.3582,0,0.0,0.0,0.0,12,14,0.7726,0.1455,123,0.9582,0
0.1283,2,4,49.5863,16.7501,0,0.0,0.0,0.0,86,4,0.1022,0.7827,12,0.1436,2
0.4134,1,1,18.0107,19.2329,1,0.0,0.0,0.0,258,6,0.2402,0.9947,23,0.1501,2
2.544,0,1,253.8637,640.9997,0,0.0,5.0,4.0,84,77,0.8357,0.0922,47,0.8678,3
0.2466,0,1,29.6003,13.9869,3,0.0,0.0,0.0,124,12,0.2121,0.9038,16,0.0243,2
0.5889,1,1,10.5681,23.2462,1,0.0,0.0,0.0,288,8,0.06,0.7809,13,0.1071,2
15.0967,0,1,527.3877,501.8065,0,0.0,4.0,5.0,57,37,0.9333,0.0257,150,0.6109,3
0.7433,1,2,51.6752,12.3897,2,0.0,0.0,0.0,197,7,0.1095,0.9905,2,0.0749,2
4.4057,0,1,389.3417,475.7368,1,0.0,1.0,2.0,69,65,0.8292,0.0439,149,0.7232,3
0.4166,1,0,20.0767,0.4614,1,0.0,0.0,0.0,475,232,0.9764,0.0192,18,0.3055,1
9.9698,0,0,296.4916,2645.2667,0,0.0,0.0,0.0,11,8,0.9049,0.0841,78,0.9869,0
0.6556,2,3,20.841,24.027,1,0.0,0.0,0.0,110,14,0.2376,0.8096,7,0.09,2
2.1771,0,2,328.9393,571.8856,0,0.0,1.0,7.0,108,47,0.8674,0.0343,89,0.7554,3
3.2549,0,2,425.6123,728.8079,1,0.0,5.0,2.0,103,123,0.8128,0.0423,112,0.6674,3
1.0046,0,0,16.7629,26.9621,1,0.0,0.0,0.0,298,7,0.2083,0.9222,20,0.02,2
1.4958,0,1,481.6584,695.5881,0,0.0,2.0,6.0,88,108,0.873,0.0088,194,0.826,3
0.1158,0,0,25.3998,0.6757,3,0.0,0.0,0.0,367,307,0.9186,0.0997,16,0.3875,1
0.3615,0,2,569.2261,272.3955,0,0.0,4.0,7.0,50,81,0.8337,0.0875,181,0.6325,3
0.9575,0,4,6.1792,25.3239,2,0.0,0.0,0.0,283,10,0.2235,0.8008,22,0.1801,2
0.5115,1,2,61.5938,10.5234,1,0.0,0.0,0.0,298,6,0.1803,0.7573,23,0.1791,2
0.9843,1,2,50.7695,31.9461,2,0.0,0.0,0.0,221,13,0.1751,0.7652,1,0.0758,2
32.3799,0,0,628.8225,2481.8331,0,0.0,0.0,0.0,13,14,0.9997,0.0355,227,0.9309,0
0.0899,0,0,190.3013,2.4217,1,0.0,0.0,0.0,310,412,0.8533,0.0982,28,0.219,1
28.7905,0,0,966.1173,3618.3442,0,0.0,0.0,0.0,17,6,0.9777,0.0416,252,0.7193,0
0.2245,0,5,102.7124,3.2454,2,0.0,0.0,0.0,331,281,0.9139,0.0216,29,0.3686,1
1.4991,0,4,838.5607,2026.8202,0,0.0,0.0,0.0,18,10,0.8435,0.0942,214,0.992,0
0.2438,0,0,62.6644,6.0069,1,0.0,0.0,0.0,313,464,0.9892,0.0224,12,0.3421,1
0.162,1,4,36.3743,3.2854,1,0.0,0.0,0.0,183,5,0.1648,0.7541,3,0.1903,2
0.1974,0,0,49.265,3.8853,2,0.0,0.0,0.0,126,11,0.1512,0.7675,10,0.072,2
0.0272,0,1,16.1576,7.4407,1,0.0,0.0,0.0,239,1,0.1424,0.7917,5,0.0904,2
10.8078,0,4,1292.9298,2725.1228,0,0.0,0.0,0.0,6,14,0.8547,0.1049,132,0.8637,0
0.4547,0,0,239.1912,5.6904,1,0.0,0.0,0.0,467,440,0.8975,0.0794,47,0.3743,1
0.4245,0,2,590.0448,485.8773,0,0.0,3.0,3.0,65,39,0.885,0.0866,190,0.841,3
0.1132,0,0,36.222,4.5995,1,0.0,0.0,0.0,494,279,0.8755,0.0708,35,0.262,1
8.2177,0,1,1929.4139,4820.0378,0,0.0,0.0,0.0,14,14,0.8024,0.0981,58,0.7626,0
17.2769,1,1,2286.363,2318.5561,0,0.0,0.0,0.0,19,15,0.9869,0.0694,62,0.9349,0
0.1599,0,5,198.7641,5.8714,1,0.0,0.0,0.0,509,281,0.959,0.0979,5,0.1358,1
5.7261,1,0,438.0741,2976.1427,0,0.0,0.0,0.0,11,12,0.9212,0.1374,120,0.7974,0
2.6157,0,1,504.6341,475.9452,0,0.0,5.0,4.0,58,120,0.869,0.052,169,0.9486,3
14.8219,0,4,596.7269,2817.5577,0,0.0,0.0,0.0,13,11,0.8819,0.1118,248,0.979,0
13.6432,0,0,557.8857,4070.2468,0,0.0,0.0,0.0,15,11,0.9957,0.0053,50,0.7457,0
0.9807,1,2,52.4428,3.75,1,0.0,0.0,0.0,192,14,0.1805,0.8105,15,0.1981,2
74.2863,0,0,385.3742,1741.4517,0,0.0,0.0,0.0,23,19,0.7999,0.0597,219,0.7354,0
0.3136,0,3,105.9055,3.4449,1,0.0,0.0,0.0,383,473,0.9646,0.0429,49,0.3028,1
1.4899,0,1,375.7303,621.4849,0,0.0,3.0,6.0,69,84,0.8752,0.0869,199,0.7763,3
0.097,0,0,130.3719,4.9485,1,0.0,0.0,0.0,273,361,0.9881,0.0281,47,0.2457,1
0.3974,0,3,79.2943,7.1726,1,0.0,0.0,0.0,257,253,0.91,0.0952,6,0.3352,1
3.6791,0,4,657.1774,5652.3911,0,0.0,1.0,0.0,12,10,0.9536,0.0687,53,0.8772,0
0.9771,0,4,63.2147,23.3897,0,0.0,0.0,0.0,225,5,0.2043,0.8762,7,0.017,2
4.2577,0,1,192.7503,1023.7898,0,0.0,0.0,0.0,21,14,0.86,0.0591,68,0.7263,0
8.1806,0,1,540.639,639.4496,0,0.0,3.0,5.0,137,27,0.95,0.0171,86,0.7755,3
0.3742,1,1,55.7005,10.295,1,0.0,0.0,0.0,288,5,0.1828,0.9351,18,0.0369,2
1.44,0,1,159.2304,596.9572,1,0.0,4.0,7.0,113,118,0.9336,0.0291,169,0.6379,3
6.4873,0,1,459.4733,734.7228,0,0.0,4.0,5.0,149,113,0.8227,0.0416,116,0.9353,3
